date,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,RH2M,WS2M,latitude,longitude
2022-04-22,22.53,29.07,17.5,70.05,80.38,1.91,-6.163,35.7516
2022-04-23,22.31,27.23,18.61,13.85,84.72,1.91,-6.163,35.7516
2022-04-24,22.13,26.87,18.32,5.5,84.65,2.23,-6.163,35.7516
2022-04-25,22.24,27.34,18.14,6.07,84.18,2.22,-6.163,35.7516
2022-04-26,22.28,27.79,18.42,0.49,82.03,2.83,-6.163,35.7516
2022-04-27,20.03,23.84,17.19,0.99,85.85,1.94,-6.163,35.7516
2022-04-28,20.94,26.6,16.93,1.01,81.91,2.73,-6.163,35.7516
2022-04-29,20.93,27.12,16.17,0.16,79.64,2.67,-6.163,35.7516
2022-04-30,20.9,27.0,15.72,0.25,77.73,2.58,-6.163,35.7516
2022-05-01,20.84,26.97,15.85,3.68,81.57,2.79,-6.163,35.7516
2022-05-02,20.98,26.62,17.17,1.46,80.07,3.26,-6.163,35.7516
2022-05-03,20.45,26.52,15.81,0.48,76.28,3.35,-6.163,35.7516
2022-05-04,20.37,26.3,15.87,1.37,78.81,3.31,-6.163,35.7516
2022-05-05,20.75,27.13,15.93,2.22,79.05,3.05,-6.163,35.7516
2022-05-06,20.75,27.33,15.58,2.09,78.19,2.92,-6.163,35.7516
2022-05-07,21.8,27.99,16.87,0.11,77.77,3.05,-6.163,35.7516
2022-05-08,21.7,28.53,16.35,0.02,72.96,2.79,-6.163,35.7516
2022-05-09,22.05,28.96,16.51,0.01,74.37,2.89,-6.163,35.7516
2022-05-10,21.79,28.71,16.25,0.01,72.67,3.03,-6.163,35.7516
2022-05-11,21.16,28.42,15.61,0.03,68.74,3.19,-6.163,35.7516
2022-05-12,21.28,28.78,14.41,0.02,70.44,2.8,-6.163,35.7516
2022-05-13,21.8,28.16,17.29,0.23,73.95,3.0,-6.163,35.7516
2022-05-14,21.44,28.1,16.57,0.11,73.9,3.27,-6.163,35.7516
2022-05-15,21.2,28.09,15.56,0.1,73.16,3.31,-6.163,35.7516
2022-05-16,21.43,28.02,16.18,0.08,73.2,3.5,-6.163,35.7516
2022-05-17,20.78,27.46,16.01,0.02,70.86,3.3,-6.163,35.7516
2022-05-18,20.08,27.44,13.86,0.0,69.41,3.4,-6.163,35.7516
2022-05-19,20.6,27.98,14.84,0.04,70.16,3.22,-6.163,35.7516
2022-05-20,21.15,28.45,15.22,0.01,70.79,3.33,-6.163,35.7516
2022-05-21,22.24,29.92,15.83,0.0,71.35,3.42,-6.163,35.7516
2022-05-22,22.5,29.73,16.81,0.0,70.92,2.97,-6.163,35.7516
2022-05-23,21.77,29.79,16.11,0.0,64.07,3.35,-6.163,35.7516
2022-05-24,21.41,29.98,13.51,0.0,67.55,3.02,-6.163,35.7516
2022-05-25,22.33,29.29,16.12,0.0,69.94,3.12,-6.163,35.7516
2022-05-26,22.89,29.97,17.21,0.0,68.03,3.06,-6.163,35.7516
2022-05-27,22.57,29.57,17.03,0.0,69.41,3.21,-6.163,35.7516
2022-05-28,21.17,27.47,16.86,0.0,69.39,3.69,-6.163,35.7516
2022-05-29,20.07,27.34,14.23,0.0,64.43,3.19,-6.163,35.7516
2022-05-30,20.42,27.97,13.59,0.0,68.05,3.14,-6.163,35.7516
2022-05-31,21.01,28.24,15.17,0.05,69.43,3.17,-6.163,35.7516
2022-06-01,20.92,27.96,15.9,0.1,70.21,3.62,-6.163,35.7516
2022-06-02,19.68,26.47,14.99,0.05,68.43,4.01,-6.163,35.7516
2022-06-03,19.15,26.76,12.46,0.01,66.07,3.4,-6.163,35.7516
2022-06-04,18.71,27.28,11.76,0.0,60.61,3.18,-6.163,35.7516
2022-06-05,19.18,26.45,11.41,6.18,69.83,2.5,-6.163,35.7516
2022-06-06,18.66,23.1,15.59,13.55,81.56,3.27,-6.163,35.7516
2022-06-07,19.05,25.16,14.59,2.99,77.72,2.92,-6.163,35.7516
2022-06-08,19.53,25.99,14.38,0.84,73.89,2.93,-6.163,35.7516
2022-06-09,19.61,26.37,13.9,0.09,71.04,2.89,-6.163,35.7516
2022-06-10,19.39,25.48,13.62,0.0,72.27,3.11,-6.163,35.7516
2022-06-11,20.12,26.91,14.98,0.0,72.86,3.28,-6.163,35.7516
2022-06-12,19.81,26.38,14.82,0.0,71.67,3.25,-6.163,35.7516
2022-06-13,19.65,26.62,14.19,0.0,70.05,3.12,-6.163,35.7516
2022-06-14,20.14,27.76,12.92,0.0,65.65,2.81,-6.163,35.7516
2022-06-15,20.89,28.73,13.66,0.0,68.29,2.81,-6.163,35.7516
2022-06-16,21.06,28.72,15.14,0.0,68.96,3.4,-6.163,35.7516
2022-06-17,21.08,28.06,15.41,0.0,71.13,3.32,-6.163,35.7516
2022-06-18,20.63,27.4,15.78,0.0,66.77,3.36,-6.163,35.7516
2022-06-19,19.6,27.33,12.57,0.0,64.08,3.18,-6.163,35.7516
2022-06-20,19.01,27.0,12.34,0.0,60.71,3.37,-6.163,35.7516
2022-06-21,18.45,26.6,10.99,0.0,59.77,3.28,-6.163,35.7516
2022-06-22,19.45,27.59,11.76,0.0,63.0,2.85,-6.163,35.7516
2022-06-23,19.42,26.95,13.81,0.0,65.93,3.34,-6.163,35.7516
2022-06-24,18.96,26.39,12.79,0.0,61.85,3.73,-6.163,35.7516
2022-06-25,18.91,26.36,11.71,0.01,64.8,3.13,-6.163,35.7516
2022-06-26,18.8,26.28,12.15,0.01,64.54,3.72,-6.163,35.7516
2022-06-27,18.51,25.52,12.95,0.01,67.52,3.83,-6.163,35.7516
2022-06-28,18.02,25.6,11.39,0.0,62.11,3.38,-6.163,35.7516
2022-06-29,19.07,27.0,12.02,0.02,65.85,3.19,-6.163,35.7516
2022-06-30,19.37,26.95,12.77,0.03,67.82,3.87,-6.163,35.7516
2022-07-01,18.22,25.74,11.8,0.01,63.65,3.75,-6.163,35.7516
2022-07-02,18.08,26.01,10.67,0.03,62.78,3.59,-6.163,35.7516
2022-07-03,18.84,26.39,12.15,0.05,67.24,3.62,-6.163,35.7516
2022-07-04,18.96,26.71,12.87,0.09,66.16,3.43,-6.163,35.7516
2022-07-05,18.77,26.74,11.31,0.0,63.19,2.84,-6.163,35.7516
2022-07-06,19.38,27.33,11.42,0.0,62.4,2.72,-6.163,35.7516
2022-07-07,19.68,27.11,12.6,0.0,59.73,3.77,-6.163,35.7516
2022-07-08,18.83,25.82,13.18,0.0,67.01,3.82,-6.163,35.7516
2022-07-09,18.34,25.84,11.49,0.0,61.86,3.78,-6.163,35.7516
2022-07-10,18.59,26.24,11.82,0.0,62.63,3.97,-6.163,35.7516
2022-07-11,19.35,26.64,13.82,0.01,67.86,3.86,-6.163,35.7516
2022-07-12,18.76,25.89,13.87,0.01,67.39,4.07,-6.163,35.7516
2022-07-13,19.38,27.45,12.38,0.0,64.67,3.31,-6.163,35.7516
2022-07-14,20.06,27.89,12.95,0.02,66.59,3.61,-6.163,35.7516
2022-07-15,20.34,27.53,14.41,0.1,68.36,3.57,-6.163,35.7516
2022-07-16,20.19,27.53,14.24,0.06,65.61,3.84,-6.163,35.7516
2022-07-17,19.29,26.42,12.34,0.01,62.77,3.54,-6.163,35.7516
2022-07-18,19.48,27.16,12.27,0.02,63.45,3.8,-6.163,35.7516
2022-07-19,19.63,27.17,13.59,0.05,65.91,3.9,-6.163,35.7516
2022-07-20,19.45,27.06,14.25,0.37,70.06,4.24,-6.163,35.7516
2022-07-21,18.68,26.28,12.25,0.64,69.06,4.05,-6.163,35.7516
2022-07-22,18.82,26.28,13.65,0.12,65.42,3.95,-6.163,35.7516
2022-07-23,19.32,27.01,13.03,0.23,66.47,3.67,-6.163,35.7516
2022-07-24,19.73,27.54,13.59,0.21,65.54,3.43,-6.163,35.7516
2022-07-25,19.92,27.5,12.59,0.08,64.37,3.67,-6.163,35.7516
2022-07-26,20.09,27.88,13.08,0.21,65.91,3.91,-6.163,35.7516
2022-07-27,19.99,26.86,14.59,0.57,66.73,3.77,-6.163,35.7516
2022-07-28,20.13,27.86,13.49,0.36,66.64,3.77,-6.163,35.7516
2022-07-29,19.63,25.56,14.71,1.1,71.76,3.18,-6.163,35.7516
2022-07-30,20.38,26.69,15.44,0.07,69.97,3.68,-6.163,35.7516
2022-07-31,20.84,28.3,14.93,0.0,67.96,3.43,-6.163,35.7516
2022-08-01,20.59,27.48,15.2,0.0,67.9,4.0,-6.163,35.7516
2022-08-02,20.27,27.25,14.98,0.0,62.54,4.05,-6.163,35.7516
2022-08-03,20.11,27.44,12.61,0.0,58.92,3.36,-6.163,35.7516
2022-08-04,20.03,27.43,13.33,0.0,62.36,3.84,-6.163,35.7516
2022-08-05,19.9,27.38,14.23,0.0,61.67,3.97,-6.163,35.7516
2022-08-06,19.65,27.69,12.26,0.0,58.25,3.6,-6.163,35.7516
2022-08-07,19.67,27.49,12.69,0.0,56.73,3.72,-6.163,35.7516
2022-08-08,19.55,27.55,11.93,0.0,58.29,3.97,-6.163,35.7516
2022-08-09,19.88,28.02,13.0,0.0,60.29,3.64,-6.163,35.7516
2022-08-10,20.26,27.84,12.62,0.0,61.18,3.67,-6.163,35.7516
2022-08-11,20.78,28.2,14.94,0.01,64.93,4.37,-6.163,35.7516
2022-08-12,20.58,27.97,15.02,0.01,63.53,4.14,-6.163,35.7516
2022-08-13,20.4,28.53,14.06,0.01,62.33,4.02,-6.163,35.7516
2022-08-14,20.93,29.02,13.89,0.0,61.88,3.83,-6.163,35.7516
2022-08-15,21.69,29.85,14.84,0.0,61.31,3.83,-6.163,35.7516
2022-08-16,21.46,29.58,14.92,0.0,58.09,4.3,-6.163,35.7516
2022-08-17,20.99,29.06,14.07,0.0,59.48,4.34,-6.163,35.7516
2022-08-18,21.42,29.64,14.66,0.0,59.78,4.09,-6.163,35.7516
2022-08-19,21.49,30.34,14.3,0.01,54.42,3.87,-6.163,35.7516
2022-08-20,21.91,31.1,13.58,0.01,53.29,3.29,-6.163,35.7516
2022-08-21,22.04,30.64,14.85,0.01,59.62,4.39,-6.163,35.7516
2022-08-22,20.84,28.46,14.55,0.01,59.07,4.73,-6.163,35.7516
2022-08-23,20.78,28.75,14.61,0.04,62.31,5.02,-6.163,35.7516
2022-08-24,20.28,28.03,12.69,0.05,57.15,4.45,-6.163,35.7516
2022-08-25,20.91,28.99,14.15,0.19,60.43,3.98,-6.163,35.7516
2022-08-26,21.31,29.26,14.54,0.09,60.31,3.81,-6.163,35.7516
2022-08-27,21.14,29.09,15.15,0.1,63.25,4.42,-6.163,35.7516
2022-08-28,21.17,29.28,14.59,0.08,62.73,3.87,-6.163,35.7516
2022-08-29,21.63,29.8,14.87,0.04,61.36,3.88,-6.163,35.7516
2022-08-30,22.11,30.48,14.56,0.01,57.29,3.9,-6.163,35.7516
2022-08-31,21.6,29.27,15.18,0.04,61.61,4.75,-6.163,35.7516
2022-09-01,20.93,28.95,13.9,0.06,57.26,4.44,-6.163,35.7516
2022-09-02,20.79,28.33,13.93,0.01,52.13,4.43,-6.163,35.7516
2022-09-03,21.02,29.65,12.97,0.0,47.42,3.86,-6.163,35.7516
2022-09-04,21.37,29.98,13.51,0.0,51.14,3.31,-6.163,35.7516
2022-09-05,22.03,30.46,13.67,0.0,48.44,3.36,-6.163,35.7516
2022-09-06,22.49,30.72,14.44,0.0,54.37,3.71,-6.163,35.7516
2022-09-07,21.6,29.51,14.88,0.0,58.79,4.51,-6.163,35.7516
2022-09-08,21.36,28.94,14.7,0.09,58.66,3.93,-6.163,35.7516
2022-09-09,21.2,28.0,14.21,0.3,58.76,4.05,-6.163,35.7516
2022-09-10,21.68,29.52,15.1,0.12,60.74,4.26,-6.163,35.7516
2022-09-11,22.53,31.29,15.63,0.07,60.21,4.4,-6.163,35.7516
2022-09-12,22.64,31.07,15.89,0.07,62.0,3.95,-6.163,35.7516
2022-09-13,22.07,29.24,16.18,0.01,60.85,4.55,-6.163,35.7516
2022-09-14,21.72,29.11,14.82,0.0,60.86,4.62,-6.163,35.7516
2022-09-15,22.37,30.33,16.0,0.0,58.91,4.85,-6.163,35.7516
2022-09-16,22.36,30.22,15.62,0.0,60.07,4.71,-6.163,35.7516
2022-09-17,22.72,30.89,15.99,0.0,57.9,4.25,-6.163,35.7516
2022-09-18,22.98,31.48,15.38,0.0,56.32,4.27,-6.163,35.7516
2022-09-19,23.66,32.5,16.12,0.0,58.88,4.42,-6.163,35.7516
2022-09-20,23.6,32.44,16.13,0.0,57.44,4.56,-6.163,35.7516
2022-09-21,23.5,32.47,16.32,0.0,54.02,4.47,-6.163,35.7516
2022-09-22,23.45,32.0,16.7,0.0,54.31,4.59,-6.163,35.7516
2022-09-23,22.86,31.03,15.65,0.0,56.44,4.88,-6.163,35.7516
2022-09-24,22.95,30.67,16.42,0.02,60.85,4.99,-6.163,35.7516
2022-09-25,23.63,31.56,16.32,0.04,58.46,4.65,-6.163,35.7516
2022-09-26,23.81,31.96,17.07,0.01,56.88,4.94,-6.163,35.7516
2022-09-27,23.04,31.55,15.64,0.01,55.41,4.88,-6.163,35.7516
2022-09-28,22.63,31.2,15.87,0.0,55.86,4.85,-6.163,35.7516
2022-09-29,22.89,30.89,15.84,0.0,54.51,4.42,-6.163,35.7516
2022-09-30,23.33,31.92,15.36,0.0,52.85,4.27,-6.163,35.7516
2022-10-01,23.4,31.64,16.1,0.0,56.76,4.31,-6.163,35.7516
2022-10-02,23.27,32.21,15.77,0.0,51.88,4.49,-6.163,35.7516
2022-10-03,22.95,31.85,14.86,0.0,49.88,4.25,-6.163,35.7516
2022-10-04,23.2,32.5,14.37,0.0,46.23,4.36,-6.163,35.7516
2022-10-05,23.16,32.32,14.8,0.0,48.11,4.46,-6.163,35.7516
2022-10-06,23.83,32.93,15.81,0.0,48.68,4.38,-6.163,35.7516
2022-10-07,22.8,31.32,15.95,0.0,51.47,5.13,-6.163,35.7516
2022-10-08,22.81,31.33,15.24,0.0,52.94,4.74,-6.163,35.7516
2022-10-09,22.98,31.16,15.46,0.0,54.05,4.75,-6.163,35.7516
2022-10-10,22.59,30.61,15.13,0.0,51.67,4.95,-6.163,35.7516
2022-10-11,22.53,31.44,14.49,0.0,48.87,4.87,-6.163,35.7516
2022-10-12,22.44,31.52,14.13,0.0,50.76,4.71,-6.163,35.7516
2022-10-13,22.79,32.01,14.68,0.0,47.85,4.71,-6.163,35.7516
2022-10-14,22.88,32.4,13.78,0.0,45.41,4.29,-6.163,35.7516
2022-10-15,23.39,32.25,15.01,0.0,48.6,4.19,-6.163,35.7516
2022-10-16,23.83,32.4,15.98,0.0,49.07,4.42,-6.163,35.7516
2022-10-17,24.63,32.84,16.81,0.0,51.95,4.37,-6.163,35.7516
2022-10-18,24.28,32.5,17.04,0.0,54.52,4.69,-6.163,35.7516
2022-10-19,24.14,32.33,16.94,0.0,53.67,4.52,-6.163,35.7516
2022-10-20,23.78,32.1,16.39,0.0,50.17,4.87,-6.163,35.7516
2022-10-21,23.67,32.59,16.1,0.0,49.29,5.12,-6.163,35.7516
2022-10-22,23.47,32.51,15.65,0.0,51.11,4.54,-6.163,35.7516
2022-10-23,24.87,33.73,16.73,0.0,51.68,4.34,-6.163,35.7516
2022-10-24,25.82,34.88,17.1,0.0,48.12,3.8,-6.163,35.7516
2022-10-25,26.06,35.49,16.78,0.0,45.64,3.98,-6.163,35.7516
2022-10-26,26.56,35.35,19.2,0.0,48.28,4.31,-6.163,35.7516
2022-10-27,26.03,35.24,17.67,0.0,46.46,4.37,-6.163,35.7516
2022-10-28,25.74,35.73,16.66,0.0,39.64,4.1,-6.163,35.7516
2022-10-29,25.51,35.18,16.37,0.0,44.12,4.34,-6.163,35.7516
2022-10-30,25.61,34.8,16.82,0.0,47.13,4.48,-6.163,35.7516
2022-10-31,24.71,32.58,17.59,0.0,53.32,4.53,-6.163,35.7516
2022-11-01,25.34,34.21,16.78,0.0,50.22,4.68,-6.163,35.7516
2022-11-02,25.2,34.11,17.17,0.01,46.18,4.73,-6.163,35.7516
2022-11-03,25.27,33.96,17.47,0.0,48.68,4.35,-6.163,35.7516
2022-11-04,25.64,34.38,17.07,0.0,48.32,4.25,-6.163,35.7516
2022-11-05,25.83,34.93,17.52,0.0,45.75,4.41,-6.163,35.7516
2022-11-06,25.11,32.84,17.14,0.03,48.5,3.95,-6.163,35.7516
2022-11-07,25.87,34.15,18.23,0.21,53.33,4.37,-6.163,35.7516
2022-11-08,25.72,33.9,17.67,0.24,51.91,4.26,-6.163,35.7516
2022-11-09,26.43,35.24,18.2,0.05,51.49,4.47,-6.163,35.7516
2022-11-10,26.03,34.17,18.77,0.14,54.56,4.65,-6.163,35.7516
2022-11-11,25.76,33.21,19.56,0.06,53.25,4.34,-6.163,35.7516
2022-11-12,25.87,34.13,18.69,0.02,50.79,4.14,-6.163,35.7516
2022-11-13,25.87,34.28,17.8,0.54,42.82,3.72,-6.163,35.7516
2022-11-14,26.23,34.5,17.62,0.0,41.37,2.91,-6.163,35.7516
2022-11-15,26.17,34.59,18.23,0.0,40.77,3.76,-6.163,35.7516
2022-11-16,26.22,34.94,17.57,0.01,42.37,3.69,-6.163,35.7516
2022-11-17,26.09,34.11,18.06,0.31,50.39,3.8,-6.163,35.7516
2022-11-18,24.75,31.14,19.21,1.77,57.92,3.55,-6.163,35.7516
2022-11-19,24.46,30.55,19.28,3.28,59.06,2.11,-6.163,35.7516
2022-11-20,23.28,28.07,19.36,7.98,69.61,1.75,-6.163,35.7516
2022-11-21,23.25,29.09,18.61,9.99,71.03,1.88,-6.163,35.7516
2022-11-22,23.99,30.35,18.55,2.18,64.05,2.6,-6.163,35.7516
2022-11-23,24.67,31.95,18.13,0.48,61.84,3.61,-6.163,35.7516
2022-11-24,24.32,31.56,18.24,0.43,61.62,4.48,-6.163,35.7516
2022-11-25,24.11,32.06,17.9,0.05,57.59,4.48,-6.163,35.7516
2022-11-26,23.61,31.44,16.61,1.44,65.23,4.17,-6.163,35.7516
2022-11-27,24.49,32.12,18.66,0.58,60.55,3.94,-6.163,35.7516
2022-11-28,25.18,33.74,17.72,0.02,56.13,3.74,-6.163,35.7516
2022-11-29,25.42,33.57,18.37,0.2,56.88,3.7,-6.163,35.7516
2022-11-30,25.33,32.74,18.78,0.46,59.48,3.99,-6.163,35.7516
2022-12-01,25.43,32.47,19.07,0.16,57.18,3.99,-6.163,35.7516
2022-12-02,25.72,32.47,19.72,0.11,54.21,3.09,-6.163,35.7516
2022-12-03,25.7,32.75,18.69,0.02,55.55,3.64,-6.163,35.7516
2022-12-04,26.19,34.92,18.19,0.0,50.99,4.04,-6.163,35.7516
2022-12-05,26.03,34.45,17.7,0.01,49.75,3.54,-6.163,35.7516
2022-12-06,26.29,33.85,18.34,0.0,52.31,3.46,-6.163,35.7516
2022-12-07,26.81,35.41,18.63,0.08,48.23,3.61,-6.163,35.7516
2022-12-08,26.1,34.68,18.22,0.04,50.84,4.05,-6.163,35.7516
2022-12-09,26.11,34.71,17.38,0.03,48.72,3.71,-6.163,35.7516
2022-12-10,26.71,34.98,18.39,0.37,49.24,3.11,-6.163,35.7516
2022-12-11,26.37,33.67,19.22,0.68,49.31,3.04,-6.163,35.7516
2022-12-12,25.92,34.31,18.35,0.06,51.89,4.08,-6.163,35.7516
2022-12-13,26.03,34.71,18.34,0.12,52.6,4.1,-6.163,35.7516
2022-12-14,26.4,34.59,18.69,0.5,51.75,3.42,-6.163,35.7516
2022-12-15,26.3,33.69,19.18,0.17,52.29,2.96,-6.163,35.7516
2022-12-16,25.94,32.65,20.83,1.05,55.7,2.3,-6.163,35.7516
2022-12-17,26.37,33.11,20.04,1.75,55.55,2.52,-6.163,35.7516
2022-12-18,26.23,33.11,19.78,0.48,53.94,2.47,-6.163,35.7516
2022-12-19,27.31,34.6,20.02,0.64,52.4,2.26,-6.163,35.7516
2022-12-20,24.2,30.68,19.24,46.04,68.99,2.52,-6.163,35.7516
2022-12-21,21.75,26.82,17.99,21.72,77.97,2.06,-6.163,35.7516
2022-12-22,22.33,27.29,17.99,8.62,77.98,0.85,-6.163,35.7516
2022-12-23,21.53,24.44,19.27,59.01,86.49,1.42,-6.163,35.7516
2022-12-24,21.71,25.77,19.23,23.78,84.02,1.02,-6.163,35.7516
2022-12-25,21.04,23.59,19.38,16.19,89.41,1.27,-6.163,35.7516
2022-12-26,21.18,24.24,18.76,7.55,87.52,0.99,-6.163,35.7516
2022-12-27,21.51,25.96,18.45,10.92,83.65,2.17,-6.163,35.7516
2022-12-28,21.78,27.58,17.46,2.17,78.55,2.46,-6.163,35.7516
2022-12-29,21.94,28.0,17.5,1.47,78.15,3.12,-6.163,35.7516
2022-12-30,22.28,28.47,17.27,0.28,75.88,3.15,-6.163,35.7516
2022-12-31,22.34,29.08,16.99,0.12,72.55,3.14,-6.163,35.7516
